ticker,title,text,source_name,date,sentiment,news_url
BBBY,Former JCPenney CEO Ron Johnson on Retail,"Former JCPenney CEO Ron Johnson joins ""Squawk on the Street"" to discuss how Amazon could change the retail sector with its new grocery store venture.",CNBC Television,"Sun, 03 Mar 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=WSRg1wlvkfI&t=106s
BBBY,Stacey Widlitz on retail winners and losers,"Stacey Widlitz, President of SW Retail Advisors and CNBC Contributor, talks about this holiday shopping season and possible Black Friday winners and losers",CNBC Television,"Thu, 22 Nov 2018 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=2Iy4TqmosCE
BBBY,Retailers' high expectations for the holiday shopping season,National Retail Federation CEO Matt Shay on the outlook for the holiday shopping season.,Fox Business,"Tue, 20 Nov 2018 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=IITYgdke2OY
BBBY,Bed Bath and Beyond posts drop in same-store sales,CNBC's 'Squawk Box' team discusses Bed Bath and Beyond falling 15 percent after an earnings miss.,CNBC Television,"Wed, 26 Sep 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=86kX_OKMBTs
BBBY,Three big names in the blitz,No headaches in today's blitz--just profits.,CNBC Television,"Sun, 16 Sep 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=YkmVDF9OMqM
BBBY,Western Digital Corporation (WDC) and Bed Bath & Beyond: Today's Bull & Bear,Learn more about the Bull and Bear of the day,ZacksInvestmentNews,"Wed, 18 Apr 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=ur5-7KNQM78
ATUS,Altice USA (ATUS) Up 1.6% Since Last Earnings Report: Can It Continue?,Altice USA (ATUS) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,Zacks Investment Research,"Sat, 23 Mar 2019 09:30:44 -0400",Positive,http://www.zacks.com/stock/news/363642/altice-usa-atus-up-16-since-last-earnings-report-can-it-continue
ATUS,Altice Reportedly Mulling Divestiture of Lightpath Fiber Arm,"Altice USA (ATUS) management deems the fiber unit of Lightpath, which delivers business services via fiber to larger customers, a non-core asset and intends to either sell it entirely or divest a certain ownership stake in it.",Zacks Investment Research,"Fri, 08 Mar 2019 09:46:52 -0500",Neutral,http://www.zacks.com/stock/news/358219/altice-reportedly-mulling-divestiture-of-lightpath-fiber-arm
ATUS,"For cable companies, focus has shifted from video to broadband: Expert",Craig Moffett of MoffettNathanson discusses what may be causing the downturn in communication services.,CNBC Television,"Sun, 11 Nov 2018 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=bUfG3cTmXmY
ATUS,"Altice USA CEO on growth, cord-cutting, competition",Altice USA CEO Dexter Goei discusses why the company's stock is down nearly 20 percent year to date as well as the impact of cord cutting on the business.,CNBC Television,"Wed, 08 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=xnP5kUKNjZk
MOH,MOH vs. JYNT: Which Stock Is the Better Value Option?,MOH vs. JYNT: Which Stock Is the Better Value Option?,Zacks Investment Research,"Mon, 25 Mar 2019 09:30:16 -0400",Positive,http://www.zacks.com/stock/news/364029/moh-vs-jynt-which-stock-is-the-better-value-option
MOH,Molina (MOH) Stock Moves -1.06%: What You Should Know,"Molina (MOH) closed at $146.72 in the latest trading session, marking a -1.06% move from the prior day.",Zacks Investment Research,"Fri, 22 Mar 2019 17:45:11 -0400",Negative,http://www.zacks.com/stock/news/363531/molina-moh-stock-moves-106-what-you-should-know
MOH,Is Molina (MOH) a Great Value Stock Right Now?,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks.",Zacks Investment Research,"Fri, 22 Mar 2019 09:10:22 -0400",Positive,http://www.zacks.com/stock/news/363060/is-molina-moh-a-great-value-stock-right-now
PEP,Better Buy: PepsiCo vs. Altria,Which of these consumer-goods giants is the smarter stock pick?,The Motley Fool,"Mon, 25 Mar 2019 17:03:00 -0400",Neutral,https://www.fool.com/investing/2019/03/25/better-buy-pepsico-vs-altria.aspx?source=iedfolrf0000001
PEP,PepsiCo's Grounded Growth Strategy,Sometimes the most ambitious path to take is the one you're already following.,The Motley Fool,"Thu, 21 Mar 2019 08:40:00 -0400",Positive,https://www.fool.com/investing/2019/03/21/pepsicos-grounded-growth-strategy.aspx?source=iedfolrf0000001
PEP,3 Dividend Aristocrats to Buy and Hold Forever,"Here's why investors should arguably never sell their shares of AbbVie, PepsiCo, or McDonald's.",The Motley Fool,"Thu, 14 Mar 2019 14:42:22 -0400",Positive,https://www.fool.com/investing/2019/03/14/3-dividend-aristocrats-to-buy-and-hold-forever.aspx?source=iedfolrf0000001
PEP,Can Coca-Cola Increase Its Revenue And Profitability By Slashing Its Advertising The Next Two Years?,"Though Coca-Cola is still the king when it comes to regular cola, PepsiCo has been able to capitalize on its diverse offerings in a much better way",Forbes,"Thu, 14 Mar 2019 06:23:40 -0400",Neutral,https://www.forbes.com/sites/greatspeculations/2019/03/13/can-coca-cola-increase-its-revenue-and-profitability-by-slashing-its-advertising-the-next-two-years/
PEP,PepsiCo (PEP) Gains But Lags Market: What You Should Know,"PepsiCo (PEP) closed the most recent trading day at $116.52, moving +1.12% from the previous trading session.",Zacks Investment Research,"Mon, 11 Mar 2019 19:23:30 -0400",Positive,http://www.zacks.com/stock/news/358790/pepsico-pep-gains-but-lags-market-what-you-should-know
PEP,The Best and Worst Dividend Aristocrats For Spring 2019,"The stock market is way up and ironically, that’s terrible news for us dividend investors. Yields are in the tank yet again. The S&P 500 pays a measly 1.9% today. If you have a million-dollar portfolio, that’s a lousy $19,000 per year in income. Pathetic.",Forbes,"Wed, 06 Mar 2019 19:50:55 -0500",Neutral,https://www.forbes.com/sites/brettowens/2019/03/02/the-best-and-worst-dividend-aristocrats-for-spring-2019/
PEP,Amazon addresses fake listings; Lays launches music-inspired chips,Fox Business Briefs: Amazon is launching a new anti-counterfeiting program called Project Zero in an effort to better protect brands from scammers; Lay's is launching three new flavors of chips inspired by genres of music.,Fox Business,"Wed, 27 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=G2oqCsm34rk
PEP,Is Pepsi Okay? The history behind PepsiCo,"Before you say that Pepsi is okay, learn more about the company.",The Street,"Fri, 15 Feb 2019 19:00:00 -0500",Neutral,https://www.thestreet.com/video/is-pepsi-okay-the-history-behind-pepsico-14868404
PEP,"Amazon's big news week, Facebook & the FTC, Retail Earnings and more...","Big tech saw some big developments this week. Retailers TJX, BURL, ROST, KSS are poised to report earnings.",The Street,"Thu, 14 Feb 2019 19:00:00 -0500",Neutral,https://www.thestreet.com/video/amazon-s-big-news-week-facebook-and-the-ftc-retail-earnings-pepsi--14868479
PEP,Stocks to watch: PepsiCo,"The ""Halftime Report"" traders take investors through some of the day's biggest movers.",CNBC Television,"Thu, 14 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=OHdmCiJH8vk&t=114s
PEP,Jim Cramer on PepsiCo earnings,Jim Cramer & Katherine Ross on the floor of the NYSE.,TheStreet: Investing Strategies,"Thu, 14 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=sJ5MDoQGMxo&t=37s
PEP,Pepsico CFO Hugh Johnston talks Q4 earnings and 2019 outlook,CNBC's Sara Eisen interviews Pepsico CFO and Vice Chairman Hugh Johnston following its fourth quarter earnings results. He breaks down Pepsico's report as well as explains its 2019 guidance. Eisen also asks how the 2017 tax cuts affected the company.,CNBC Television,"Thu, 14 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=blljR6CBUok
PEP,"Pepsico in line with expectations on EPS, revenue beats","The ""Squawk Box"" team breaks down Pepsico's fourth quarter earnings results and how the results compare to Coca-Cola's earnings report.",CNBC Television,"Thu, 14 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=YoVpusRsxoY
PEP,"""Be Ready to Rotate Back Into Soft Goods Stocks"" Warns Jim Cramer",Jim Cramer gives his advice to investors looking to invest in consumer products.,The Street,"Wed, 13 Feb 2019 19:00:00 -0500",Neutral,https://www.thestreet.com/video/be-ready-to-rotate-back-into-soft-goods-stocks-warns-jim-cramer-14867440
PEP,Frito Lay CMO: 90% of people will eat/drink PepsiCo products during the Super Bowl,"Greg Lyons, chief marketing officer at PepsiCo and Jennifer Saenz, chief marketing officer at Frito Lay, join ""Squawk on the Street"" to talk about Pepsi's marketing blitz in Atlanta before Sunday's Super Bowl.",CNBC Television,"Thu, 31 Jan 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=lN9JXk4vbg8
PEP,Coke and Pepsi CEOs tackle plastics in Davos panel,CNBC's Sara Eisen reports on her conversation in Davos with Coca-Cola CEO James Quincey and PepsiCo CEO Ramon Laguarta on reducing ocean plastics.,CNBC Television,"Wed, 23 Jan 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=yTgWyvpkw8s
PEP,"Transforming the Plastics Economy Panel at World Economic Forum – Jan. 24, 2019","The amount of plastic dumped in landfills or polluting the environment is expected to grow to 12 billion metric tonnes by 2050 if current production and consumption trends continue. How can alternative materials, smart regulations and new consumer mindsets transform the plastic economy?",CNBC Television,"Wed, 23 Jan 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=ZaHCHRgRAwg
PEP,"Final trades: Pepsi, JPMorgan, Groupon & PayPal","The ""Halftime Report"" traders give their top stocks to watch for the second half.",CNBC Television,"Mon, 14 Jan 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=vdA5sjUid-Q
PEP,Prepping for 2019 Isn't Just Mitigating Risk -- How to Pick the Best Stocks,"Watch full interview with JJ Kinahan, chief market strategist at TD Ameritrade.",TheStreet: Investing Strategies,"Sun, 09 Dec 2018 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=tGmKheiHGXg
PEP,These high dividend stocks are setting up for big returns: Technician,"Carter Worth, Cornerstone Macro, on diving for dividends. With CNBC's Dominic Chu and Melissa Lee, and the Fast Money traders, Tim Seymour, Karen Finerman, Steve Grasso and Guy Adami.",CNBC Television,"Sun, 02 Dec 2018 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=7pAfZiI2QWU
PEP,"Final trades: Pepsi, Baxter, Albemarle & industrials","The ""Halftime Report"" traders give their top stocks to watch for the second half.",CNBC Television,"Mon, 05 Nov 2018 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=fbEtSFFhNcE
PEP,"Final trades: Pepsi, Transocean, Mastercard & Micron","The ""Halftime Report"" traders give their top stocks to watch for the second half.",CNBC Television,"Mon, 29 Oct 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=rWA9vtQTp28
PEP,"Final Trades: Citigroup, Cleveland-Cliffs, Charles Schwab & Pepsico","The ""Halftime Report"" traders give their top stocks to watch for the second half.",CNBC Television,"Sun, 21 Oct 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=nF2eTIiDCTc
PEP,"Final trades: PepsiCo, Comcast, Apple & AMD","The ""Halftime Report"" traders give their top stocks to watch for the second half.",CNBC Television,"Mon, 01 Oct 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=vr1bh_Pjjq4
PEP,PepsiCo CFO: This quarter exemplifies what Indra Nooyi is all about,"PepsiCo CFO Hugh Johnston discusses the snack and beverage giant's quarterly earnings beat with CNBC's Sara Eisen and the ""Squawk on the Street"" team.",CNBC Television,"Mon, 01 Oct 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=eaktWiowCZE
PEP,PepsiCo beats on top and bottom lines,PepsiCo reports quarterly results with earnings of $1.59 per share and revenues of $16.485 billion.,CNBC Television,"Mon, 01 Oct 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=N54Cirk4kdY
PEP,Coca-Cola and Pepsi Are Both Refreshing Dividends Plays,These wide-moat firms are slightly undervalued and offer attractive dividends.,"Morningstar, Inc.","Sun, 23 Sep 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=BqoI4dTNSwI
PEP,PepsiCo breaks into sparkling water market with SodaStream purchase,CNBC's Sara Eisen discusses how PepsiCo's $3.2 billion purchase of SodaStream is the company's move into the sparkling water market as consumer interests shift.,CNBC Television,"Sun, 19 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=h6Uwfc-gMlU
PEP,"Jim Cramer on Trade, Pepsico, SodaStream, Estee Lauder and Nike","TheStreet's founder and Action Alerts PLUS Portfolio Manager Jim Cramer weighs in on Monday's trending stocks from the floor of the New York Stock Exchange, including Pepsico, SodaStream, Estee Lauder, and Nike.",TheStreet: Investing Strategies,"Sun, 19 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=BNCNUPado8s
PEP,"Dow still leads. Tesla falls again, Pepsi buys SodaStream, Nike hits buy zone. $TSLA $PEP $SODA $NKE",Market´s update,Investor's Business Daily,"Sun, 19 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=QeHQzXKH61k
PEP,"PepsiCo acquisition of SodaStream is a good hedge, says Cramer",The 'Squawk on the Street' team discusses the new acquisition and if it's a good call.,CNBC Television,"Sun, 19 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=adnKIBK4vP4
PEP,All Signs Point to a Nasty Stock Market Correction Later This Year,"Relax bulls, the market may be overdue for a breather. Many commodities and emerging market sectors are already in a bear market this year amid trade",TheStreet: Investing Strategies,"Sun, 19 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=GdUzUu-qbFY
PEP,This is an environmental play by PepsiCo.: Analyst | In The News,"Saker Nusseibeh, CEO & banking standards board member at Hermes Investment Management discusses the reasoning behind PepsiCo's move to buy at-home carbonated drink-maker SodaStream.",CNBC International TV,"Sun, 19 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=EvFPpo5C2Xk
PEP,PepsiCo's Indra Nooyi responds to Trump's comments on quarterly reports,CNBC's Sara Eisen reports on a statement from outgoing PepsiCo CEO Indra Nooyi clarifying her position on quarterly earnings after President Trump credited her with giving him the idea to get businesses to report every six months.,CNBC Television,"Thu, 16 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=fTNFFR6sA90
PEP,PepsiCo CEO Indra Nooyi's departure leaves 24 female CEOs in S&P 500,"Maureen Sharry, Opening Belle author, and Maria Brennan, Women in Cable Telecommunications CEO, discuss why there aren't more women at the helm of large companies, as PepsiCo CEO Indra Nooyi steps down.",CNBC Television,"Sun, 05 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=fPc5KNigYHk
PEP,"Indra Nooyi transformed Pepsi, says Jim Cramer","The ""Squawk on the Street"" news team discusses Indra Nooyi stepping down as PepsiCo CEO.",CNBC Television,"Sun, 05 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=maYJOlwiw28
PEP,Indra Nooyi Leaves PepsiCo/JPMorgan...Goldman Sachs,PepsiCo CEO Ramon Laguarta will have to quickly hit the ground running.,TheStreet: Investing Strategies,"Sun, 05 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=qQZLVqvloRI
PEP,Pepsi CEO stepping down after 12 years,FBN's Dagen McDowell on Pepsi naming Ramon Laguarta to replace Indra Nooyi as its CEO.,Fox Business,"Sun, 05 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=C6xBtPGz48A
PEP,Stock buybacks could be starving the economy,"The Atlantic Contributing editor Annie Lowrey breaks down how much money companies are spending on share buybacks, using their tax cut savings, as opposed to investments in their workers or capital expenditures.",CNBC Television,"Thu, 02 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=9aEmTA-tge4
PEP,Investor: Pepsi MSG contract more symbolic than economic plus,"After 100 years, Coca-cola and Madison Square Garden have broken up. Scott Rothbort of Lake View Asset Management shares his thoughts on Pepsico taking Coca-Cola's fizz.",CNBC Television,"Mon, 23 Jul 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=y2EAO5P4A_k
PEP,PepsiCo takes Madison Square Garden contract from Coca-Cola,CNBC's Sarah Eisen reports on PepsiCo replacing Coca-Cola as Madison Square Garden's non alcoholic beverage and snack partner across all Madison Square Garden properties.,CNBC Television,"Mon, 23 Jul 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=K66hgUL3_PI
PEP,Undervalued Pepsi Is a Compelling Opportunity,"This wide-moat company offers a 3%-plus dividend yield, and we forecast 3% sales growth.","Morningstar, Inc.","Thu, 12 Jul 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=WActyvuM3Qk
PEP,PepsiCo and tech perform well as market fears of trade war fade,"Mike Santoli, Bill Smead CEO of Smead Capital Management, and Kevin O'Leary of O'Shares ETFs discuss PepsiCo and strong tech sector numbers.",CNBC Television,"Mon, 09 Jul 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=Xu-bv0JqoqQ
PEP,"Be careful not to get too negative on this market, you could get steamrolled, says Jim Cramer","The ""Squawk on the Street"" crew discuss what's likely driving the recent rally in stocks ahead of earnings season.",CNBC Television,"Mon, 09 Jul 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=qi_ai24nCac
PEP,PepsiCo beats Street on top and bottom line,CNBC's Sara Eisen breaks down PepsiCo's quarterly results which reported earnings per share (EPS) of $1.61 (Adj.) on revenues of $16.090 billion.,CNBC Television,"Mon, 09 Jul 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=yIrRbt5mG3s
PEP,"Jim Cramer on Intel CEO, Disney, Netflix, Micron & Williams Sonoma",TheStreet's founder and Action Alerts PLUS Portfolio Manager Jim Cramer weighs in on Thursday's trending stocks from the floor of the New York Stock ExchangeYou can also find us on...,TheStreet: Investing Strategies,"Wed, 20 Jun 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=kkc4WzrKul4
PEP,"Jim Cramer on the Markets, 10-Year Yield, Oil Prices and Foot Locker","TheStreet's founder and Action Alerts PLUS Portfolio Manager Jim Cramer weighs in on Friday's trending stocks from the floor of the New York Stock Exchange including the falling 10-year yield, declining oil prices and Foot Locker's FL better than expected earnings.",TheStreet: Investing Strategies,"Thu, 24 May 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=31U7SDCNk0g
PEP,Why investors should buy Disney stock,People's United Advisors CIO John Traynor discusses what stocks investors should watch.,Fox Business,"Mon, 21 May 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=ITFcEJZ55hs
PEP,Facebook Just Announced a Major Share Buyback Program,"Action Alerts PLUS holding Facebook did all it could to crush the bears with its first quarter results. And for the most part, the social media giant had success in doing so. It announced a $9 billion share buyback program.",TheStreet: Investing Strategies,"Wed, 25 Apr 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=XDSB4ej1mk0
PEP,Behind Pepsi's Super Bowl Ads,"Greg Lyons, PepsiCo North America beverages CMO, and Jennifer Saenz, Frito-Lay North America CMO, discuss the brands' advertising strategies for the Super Bowl.",CNBC,"Thu, 01 Feb 2018 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=WUivK-Wro9U
HUM,Humana's Arm to Open 10 Medical Centers to Serve Seniors,Humana's (HUM) subsidiary to launch medical care centers at 10 more sites to take care of more seniors.,Zacks Investment Research,"Wed, 27 Mar 2019 10:38:00 -0400",Positive,http://www.zacks.com/stock/news/365622/humanas-arm-to-open-10-medical-centers-to-serve-seniors
HUM,Top Health Insurance Stocks for 2019,Here's what you need to know before investing in health insurance stocks this year.,The Motley Fool,"Tue, 26 Mar 2019 09:49:00 -0400",Positive,https://www.fool.com/investing/2019/03/26/seo-top-health-insurance-stocks-for-2019.aspx?source=iedfolrf0000001
HUM,Humana turns to game theory for new Medicare pricing as insurers juggle Trump rebate uncertainty,The game theory comes in with the timing of when new rules might be adopted. Executives note the deadline for filing 2020 plans is in early June.,CNBC,"Fri, 22 Mar 2019 11:11:00 -0400",Neutral,https://www.cnbc.com/2019/03/22/humana-turns-to-game-theory-for-new-medicare-price-structure.html
HUM,Why Is Humana (HUM) Down 11.7% Since Last Earnings Report?,Humana (HUM) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,Zacks Investment Research,"Fri, 08 Mar 2019 14:32:37 -0500",Negative,http://www.zacks.com/stock/news/358357/why-is-humana-hum-down-117-since-last-earnings-report
HUM,"Humana CEO on government shutdown, Medicare and US healthcare","Bruce Broussard, president & CEO at Humana, joins ""Squawk Box"" at the World Economic Forum at Davos to discuss the health insurance industry.",CNBC Television,"Wed, 23 Jan 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=-7ba5EhPygQ
HUM,5 stocks to watch in the trader blitz,"The ""Halftime Report"" traders take investors through some of the day's biggest movers.",CNBC Television,"Tue, 20 Nov 2018 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=UARM8EbIvV8
HUM,Chartmaster says amid the market sell-off these are the best names to buy,"Carter Worth, Cornerstone Macro, on quality bear-market stocks to buy. With CNBC's Joe Kernen and the Fast Money traders, Pete Najarian, Steve Grasso, Brian Kelly and Tim Seymour.",CNBC Television,"Mon, 12 Nov 2018 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=uXmsOTQBrWc
HUM,UnitedHealth beats on earnings,CNBC's Bertha Coombs reports the highlights of UnitedHealth Group's quarterly earnings release.,CNBC Television,"Mon, 15 Oct 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=ZkpPXqiCNnA
HUM,WellCare Health hits all-time high on Medicare Part D acquisition,CNBC's Bertha Coombs reports that shares of WellCare Health hit an all-time high today after news the company would be acquiring Aetna's Medicare Part D drug plan business.,CNBC Television,"Wed, 26 Sep 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=tZA0fML0OJE
HUM,Walmart In Early Talks To Buy Humana,"Michael Baker, health care analyst at Raymond James, discusses reports that Walmart is in early talks to buy Humana, according to the Wall Street Journal.",CNBC,"Sun, 01 Apr 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=DGSYFGnKAf0
HUM,Walmart-Humana Merger Creates Incentive For Healthier Patients: Professor Craig Garthwaite,"Craig Garthwaite, Kellogg School of Management associate professor, gives his take on Walmart eyeing Humana as a potential acquisition target.",CNBC,"Sun, 01 Apr 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=ZBOaIUhJLh8
CTL,CenturyLink Stock Sinks As Market Gains: What You Should Know,"In the latest trading session, CenturyLink (CTL) closed at $11.99, marking a -0.5% move from the previous day.",Zacks Investment Research,"Fri, 29 Mar 2019 17:45:18 -0400",Negative,http://www.zacks.com/stock/news/367566/centurylink-ctl-stock-sinks-as-market-gains-what-you-should-know
CTL,"3 Mid-Sized, Large-Cap Stocks With 6% To 8% Yields Left Behind By The 2019 Rally, No K-1s","Century Link (CTL) has been beaten up by Mr. Market over the past six months-plus, falling from ~$24 in August 2018 all the way down to $12.11.",Seeking Alpha,"Sat, 23 Mar 2019 09:15:00 -0400",Negative,https://seekingalpha.com/article/4250510-3-mid-sized-large-cap-stocks-6-percent-8-percent-yields-left-behind-2019-rally-kminus-1s?source=feed
CTL,Better Buy: Verizon vs. CenturyLink,Which telecom is the best pick for your dividend portfolio?,The Motley Fool,"Fri, 22 Mar 2019 08:31:00 -0400",Neutral,https://www.fool.com/investing/2019/03/22/better-buy-verizon-vs-centurylink.aspx?source=iedfolrf0000001
CTL,Where Will CenturyLink Be in 5 Years?,The telecom may still redeem itself despite the migration to 5G.,The Motley Fool,"Tue, 19 Mar 2019 13:03:48 -0400",Negative,https://www.fool.com/investing/2019/03/19/where-will-centurylink-be-in-5-years.aspx?source=iedfolrf0000001
CTL,CenturyLink: Too Much Fear,One of the best ways to crush a stock is for management to cut the dividend and come out within a few weeks and delay filing the 10-K due to material internal control weaknesses. CenturyLink (CTL) managed this feat and my bullish investment thesis didn't even flinch.,Seeking Alpha,"Mon, 11 Mar 2019 17:12:37 -0400",Neutral,https://seekingalpha.com/article/4247819-centurylink-much-fear?source=feed_tag_long_ideas
CTL,Why CenturyLink Shares Tumbled 14% in February,Investors don't like it when you mess with their dividends.,The Motley Fool,"Mon, 11 Mar 2019 15:12:54 -0400",Negative,https://www.fool.com/investing/2019/03/11/why-centurylink-tumbled-14-in-february.aspx?source=iedfolrf0000001
CTL,5 Fallen Angel Stocks Could Be Huge Winners Down the Road,We've found five companies that may offer patient investors some real bargains.,24/7 Wall Street,"Mon, 11 Mar 2019 08:58:48 -0400",Positive,https://247wallst.com/investing/2019/03/11/5-fallen-angel-stocks-could-be-huge-winners-down-the-road/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+typepad%2FRyNm+%2824%2F7+Wall+St.%29
CTL,"Insider Buys Of The Week: Arconic, CenturyLink, Hain Celestial and More","Insider buying can be an encouraging signal for potential investors. An executive chair continuing making ""very extreme"" purchases in the past week.",Benzinga,"Sun, 10 Mar 2019 19:49:21 -0400",Positive,http://feeds.benzinga.com/~r/benzinga/~3/ElwaqjSbUC0/insider-buys-of-the-week-arconic-centurylink-hain-celestial-and-more
CTL,3 Top Stocks With High Dividend Yields,"Buying for a big payout can be rewarding, if the stocks are chosen carefully.",The Motley Fool,"Sat, 09 Mar 2019 17:38:29 -0500",Positive,https://www.fool.com/investing/2019/03/09/3-top-stocks-with-high-dividend-yields.aspx?source=iedfolrf0000001
CTL,Is Skechers going to $40? Plus the trade on CenturyLink in #AskHalftime,"The ""Halftime Report"" traders answer viewer questions on Skechers, CenturyLink, JD.com, Urban Outfitters, & the financials.",CNBC Television,"Thu, 07 Mar 2019 14:18:01 -0500",Neutral,https://www.youtube.com/watch?v=V91KBR-RSWQ
CTL,"How Pinterest, Lyft, Uber IPOs might affect FAANG stocks","Paul Meeks, portfolio manager of the Wireless Fund, joins ""Squawk Box"" to give his analysis of how FAANG stocks might expand to make room for Pinterest, Lyft and Uber in the event the companies go public.",CNBC Television,"Thu, 21 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=3_qWnffSrh0
CTL,Traders debate if the market is posed for a rally or a retest,"The ""Fast Money Halftime Report"" team sits down with CNBC's Brian Sullivan to discuss the mid-day markets and debate if now is a safe time to buy stocks.",CNBC Television,"Mon, 18 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=PP-21S-69W4
CTL,Stocks to watch in the S&P's communications sector,CNBC's Dom Chu reports on stocks to watch in the S&P's communications sector.,CNBC Television,"Sun, 07 Oct 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=_ni5cFpei1w
CTL,Big names in the Wednesday blitz,The traders take on five big movers.,CNBC Television,"Tue, 28 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=CAvIiMqIBD4
CTL,See which stocks are underappreciated during these market highs,CNBC's Dom Chu reports on the stocks within the S&P 500 that are underappreciated.,CNBC Television,"Mon, 27 Aug 2018 20:00:00 -0400",Neutral,https://www.youtube.com/watch?v=oYPiFde3Yos
ENB,Enbridge (ENB) Gains As Market Dips: What You Should Know,"In the latest trading session, Enbridge (ENB) closed at $36.66, marking a +0.19% move from the previous day.",Zacks Investment Research,"Wed, 27 Mar 2019 17:50:17 -0400",Neutral,http://www.zacks.com/stock/news/365806/enbridge-enb-gains-as-market-dips-what-you-should-know
ENB,Where Will Enbridge Be in 1 Year?,The Canadian energy infrastructure giant has a clear plan for what’s ahead.,The Motley Fool,"Mon, 25 Mar 2019 09:39:00 -0400",Positive,https://www.fool.com/investing/2019/03/25/where-will-enbridge-be-in-1-year.aspx?source=iedfolrf0000001
